keyword,time,value,precision,partial
hamon,2017-03-27,14,chat,
hamon,2017-03-28,10,chat,
hamon,2017-03-29,18,chat,
hamon,2017-03-30,15,chat,
hamon,2017-03-31,12,chat,
hamon,2017-04-01,10,chat,
hamon,2017-04-02,8,chat,
hamon,2017-04-03,10,chat,
hamon,2017-04-04,11,chat,
hamon,2017-04-05,11,chat,
hamon,2017-04-06,10,chat,
hamon,2017-04-07,13,chat,
hamon,2017-04-08,4,chat,
hamon,2017-04-09,16,chat,
hamon,2017-04-10,13,chat,
hamon,2017-04-11,14,chat,
hamon,2017-04-12,16,chat,
hamon,2017-04-13,9,chat,
hamon,2017-04-14,11,chat,
hamon,2017-04-15,7,chat,
hamon,2017-04-16,8,chat,
hamon,2017-04-17,8,chat,
hamon,2017-04-18,12,chat,
hamon,2017-04-19,13,chat,
hamon,2017-04-20,13,chat,
hamon,2017-04-21,9,chat,
hamon,2017-04-22,5,chat,
hamon,2017-04-23,16,chat,
hamon,2017-04-24,14,chat,
hamon,2017-04-25,7,chat,
hamon,2017-04-26,5,chat,
hamon,2017-04-27,2,chat,
hamon,2017-04-28,3,chat,
hamon,2017-04-29,4,chat,
hamon,2017-04-30,1,chat,
hamon,2017-05-01,2,chat,
hamon,2017-05-02,3,chat,
hamon,2017-05-03,2,chat,
hamon,2017-05-04,2,chat,
hamon,2017-05-05,2,chat,
hamon,2017-05-06,2,chat,
hamon,2017-05-07,2,chat,
hamon,2017-05-08,5,chat,
hamon,2017-05-09,4,chat,
hamon,2017-05-10,7,chat,
hamon,2017-05-11,4,chat,
hamon,2017-05-12,1,chat,
hamon,2017-05-13,1,chat,
hamon,2017-05-14,1,chat,
hamon,2017-05-15,1,chat,
hamon,2017-05-16,1,chat,
hamon,2017-05-17,2,chat,
hamon,2017-05-18,2,chat,
hamon,2017-05-19,2,chat,
hamon,2017-05-20,1,chat,
hamon,2017-05-21,2,chat,
hamon,2017-05-22,1,chat,
hamon,2017-05-23,1,chat,
hamon,2017-05-24,2,chat,
hamon,2017-05-25,2,chat,
hamon,2017-05-26,2,chat,
hamon,2017-05-27,1,chat,
hamon,2017-05-28,1,chat,
hamon,2017-05-29,2,chat,
hamon,2017-05-30,1,chat,
hamon,2017-05-31,2,chat,
hamon,2017-06-01,1,chat,
hamon,2017-06-02,2,chat,
hamon,2017-06-03,1,chat,
hamon,2017-06-04,1,chat,
hamon,2017-06-05,1,chat,
hamon,2017-06-06,1,chat,
hamon,2017-06-07,1,chat,
hamon,2017-06-08,1,chat,
hamon,2017-06-09,1,chat,
hamon,2017-06-10,1,chat,
hamon,2017-06-11,7,chat,
hamon,2017-06-12,4,chat,
hamon,2017-06-13,3,chat,
hamon,2017-06-14,1,chat,
hamon,2017-06-15,2,chat,
hamon,2017-06-16,4,chat,
hamon,2017-06-17,2,chat,
hamon,2017-06-18,3,chat,
hamon,2017-06-19,1,chat,
hamon,2017-06-20,1,chat,
hamon,2017-06-21,2,chat,
hamon,2017-06-22,1,chat,
hamon,2017-06-23,1,chat,
hamon,2017-06-24,2,chat,
hamon,2017-06-25,1,chat,
hamon,2017-06-26,1,chat,
hamon,2017-06-27,2,chat,
hamon,2017-06-28,1,chat,
hamon,2017-06-29,0,chat,
hamon,2017-06-30,1,chat,
hamon,2017-07-01,3,chat,
poutou,2016-11-01,0,chat,
poutou,2016-11-02,0,chat,
poutou,2016-11-03,0,chat,
poutou,2016-11-04,0,chat,
poutou,2016-11-05,0,chat,
poutou,2016-11-06,0,chat,
poutou,2016-11-07,0,chat,
poutou,2016-11-08,0,chat,
poutou,2016-11-09,0,chat,
poutou,2016-11-10,3,chat,
poutou,2016-11-11,0,chat,
poutou,2016-11-12,0,chat,
poutou,2016-11-13,0,chat,
poutou,2016-11-14,0,chat,
poutou,2016-11-15,0,chat,
poutou,2016-11-16,0,chat,
poutou,2016-11-17,3,chat,
poutou,2016-11-18,0,chat,
poutou,2016-11-19,0,chat,
poutou,2016-11-20,3,chat,
poutou,2016-11-21,0,chat,
poutou,2016-11-22,0,chat,
poutou,2016-11-23,0,chat,
poutou,2016-11-24,3,chat,
poutou,2016-11-25,0,chat,
poutou,2016-11-26,0,chat,
poutou,2016-11-27,0,chat,
poutou,2016-11-28,0,chat,
poutou,2016-11-29,0,chat,
poutou,2016-11-30,3,chat,
poutou,2016-12-01,6,chat,
poutou,2016-12-02,8,chat,
poutou,2016-12-03,4,chat,
poutou,2016-12-04,3,chat,
poutou,2016-12-05,0,chat,
poutou,2016-12-06,3,chat,
poutou,2016-12-07,3,chat,
poutou,2016-12-08,0,chat,
poutou,2016-12-09,0,chat,
poutou,2016-12-10,0,chat,
poutou,2016-12-11,0,chat,
poutou,2016-12-12,0,chat,
poutou,2016-12-13,0,chat,
poutou,2016-12-14,0,chat,
poutou,2016-12-15,0,chat,
poutou,2016-12-16,0,chat,
poutou,2016-12-17,3,chat,
poutou,2016-12-18,0,chat,
poutou,2016-12-19,0,chat,
poutou,2016-12-20,0,chat,
poutou,2016-12-21,0,chat,
poutou,2016-12-22,0,chat,
poutou,2016-12-23,0,chat,
poutou,2016-12-24,0,chat,
poutou,2016-12-25,0,chat,
poutou,2016-12-26,0,chat,
poutou,2016-12-27,0,chat,
poutou,2016-12-28,0,chat,
poutou,2016-12-29,0,chat,
poutou,2016-12-30,0,chat,
poutou,2016-12-31,0,chat,
poutou,2017-01-01,0,chat,
poutou,2017-01-02,0,chat,
poutou,2017-01-03,0,chat,
poutou,2017-01-04,0,chat,
poutou,2017-01-05,0,chat,
poutou,2017-01-06,0,chat,
poutou,2017-01-07,0,chat,
poutou,2017-01-08,0,chat,
poutou,2017-01-09,0,chat,
poutou,2017-01-10,0,chat,
poutou,2017-01-11,0,chat,
poutou,2017-01-12,0,chat,
poutou,2017-01-13,0,chat,
poutou,2017-01-14,0,chat,
poutou,2017-01-15,3,chat,
poutou,2017-01-16,3,chat,
poutou,2017-01-17,3,chat,
poutou,2017-01-18,0,chat,
poutou,2017-01-19,0,chat,
poutou,2017-01-20,0,chat,
poutou,2017-01-21,0,chat,
poutou,2017-01-22,0,chat,
poutou,2017-01-23,3,chat,
poutou,2017-01-24,0,chat,
poutou,2017-01-25,0,chat,
poutou,2017-01-26,3,chat,
poutou,2017-01-27,0,chat,
poutou,2017-01-28,0,chat,
poutou,2017-01-29,0,chat,
poutou,2017-01-30,0,chat,
poutou,2017-01-31,5,chat,
poutou,2017-02-01,2,chat,
poutou,2017-02-02,3,chat,
poutou,2017-02-03,0,chat,
poutou,2017-02-04,3,chat,
poutou,2017-02-05,3,chat,
poutou,2017-02-06,0,chat,
poutou,2017-02-07,3,chat,
poutou,2017-02-08,3,chat,
poutou,2017-02-09,3,chat,
poutou,2017-02-10,3,chat,
poutou,2017-02-11,0,chat,
poutou,2017-02-12,3,chat,
poutou,2017-02-13,5,chat,
poutou,2017-02-14,0,chat,
poutou,2017-02-15,0,chat,
poutou,2017-02-16,0,chat,
poutou,2017-02-17,0,chat,
poutou,2017-02-18,0,chat,
poutou,2017-02-19,3,chat,
poutou,2017-02-20,3,chat,
poutou,2017-02-21,3,chat,
poutou,2017-02-22,3,chat,
poutou,2017-02-23,8,chat,
poutou,2017-02-24,0,chat,
poutou,2017-02-25,5,chat,
poutou,2017-02-26,3,chat,
poutou,2017-02-27,6,chat,
poutou,2017-02-28,4,chat,
poutou,2017-03-01,4,chat,
poutou,2017-03-02,4,chat,
poutou,2017-03-03,5,chat,
poutou,2017-03-04,3,chat,
poutou,2017-03-05,3,chat,
poutou,2017-03-06,0,chat,
poutou,2017-03-07,2,chat,
poutou,2017-03-08,2,chat,
poutou,2017-03-09,3,chat,
poutou,2017-03-10,6,chat,
poutou,2017-03-11,3,chat,
poutou,2017-03-12,4,chat,
poutou,2017-03-13,5,chat,
poutou,2017-03-14,3,chat,
poutou,2017-03-15,3,chat,
poutou,2017-03-16,8,chat,
poutou,2017-03-17,13,chat,
poutou,2017-03-18,6,chat,
poutou,2017-03-19,4,chat,
poutou,2017-03-20,5,chat,
poutou,2017-03-21,3,chat,
poutou,2017-03-22,3,chat,
poutou,2017-03-23,7,chat,
poutou,2017-03-24,5,chat,
poutou,2017-03-25,3,chat,
poutou,2017-03-26,3,chat,
poutou,2017-03-27,0,chat,
poutou,2017-03-28,5,chat,
poutou,2017-03-29,4,chat,
poutou,2017-03-30,3,chat,
poutou,2017-03-31,3,chat,
poutou,2017-04-01,6,chat,
poutou,2017-04-02,11,chat,
poutou,2017-04-03,7,chat,
poutou,2017-04-04,23,chat,
poutou,2017-04-05,100,chat,
poutou,2017-04-06,41,chat,
poutou,2017-04-07,17,chat,
poutou,2017-04-08,5,chat,
poutou,2017-04-09,5,chat,
poutou,2017-04-10,28,chat,
poutou,2017-04-11,15,chat,
poutou,2017-04-12,10,chat,
poutou,2017-04-13,3,chat,
poutou,2017-04-14,13,chat,
poutou,2017-04-15,17,chat,
poutou,2017-04-16,9,chat,
poutou,2017-04-17,7,chat,
poutou,2017-04-18,7,chat,
poutou,2017-04-19,7,chat,
poutou,2017-04-20,22,chat,
poutou,2017-04-21,26,chat,
poutou,2017-04-22,12,chat,
poutou,2017-04-23,16,chat,
poutou,2017-04-24,8,chat,
poutou,2017-04-25,6,chat,
poutou,2017-04-26,4,chat,
poutou,2017-04-27,10,chat,
poutou,2017-04-28,4,chat,
poutou,2017-04-29,3,chat,
poutou,2017-04-30,3,chat,
poutou,2017-05-01,3,chat,
poutou,2017-05-02,3,chat,
poutou,2017-05-03,0,chat,
poutou,2017-05-04,3,chat,
poutou,2017-05-05,3,chat,
poutou,2017-05-06,3,chat,
poutou,2017-05-07,3,chat,
poutou,2017-05-08,3,chat,
poutou,2017-05-09,3,chat,
poutou,2017-05-10,0,chat,
poutou,2017-05-11,0,chat,
poutou,2017-05-12,0,chat,
poutou,2017-05-13,0,chat,
poutou,2017-05-14,0,chat,
poutou,2017-05-15,0,chat,
poutou,2017-05-16,0,chat,
poutou,2017-05-17,0,chat,
poutou,2017-05-18,0,chat,
poutou,2017-05-19,0,chat,
poutou,2017-05-20,3,chat,
poutou,2017-05-21,0,chat,
poutou,2017-05-22,0,chat,
poutou,2017-05-23,3,chat,
poutou,2017-05-24,0,chat,
poutou,2017-05-25,3,chat,
poutou,2017-05-26,0,chat,
poutou,2017-05-27,0,chat,
poutou,2017-05-28,3,chat,
poutou,2017-05-29,0,chat,
poutou,2017-05-30,3,chat,
poutou,2017-05-31,0,chat,
poutou,2017-06-01,0,chat,
poutou,2017-06-02,3,chat,
poutou,2017-06-03,0,chat,
poutou,2017-06-04,0,chat,
poutou,2017-06-05,0,chat,
poutou,2017-06-06,0,chat,
poutou,2017-06-07,3,chat,
poutou,2017-06-08,0,chat,
poutou,2017-06-09,0,chat,
poutou,2017-06-10,0,chat,
poutou,2017-06-11,0,chat,
poutou,2017-06-12,0,chat,
poutou,2017-06-13,0,chat,
poutou,2017-06-14,0,chat,
poutou,2017-06-15,0,chat,
poutou,2017-06-16,0,chat,
poutou,2017-06-17,0,chat,
poutou,2017-06-18,3,chat,
poutou,2017-06-19,0,chat,
poutou,2017-06-20,3,chat,
poutou,2017-06-21,0,chat,
poutou,2017-06-22,0,chat,
poutou,2017-06-23,0,chat,
poutou,2017-06-24,0,chat,
poutou,2017-06-25,0,chat,
poutou,2017-06-26,0,chat,
poutou,2017-06-27,0,chat,
poutou,2017-06-28,0,chat,
poutou,2017-06-29,3,chat,
